name,movie acted,num_of_movie,sum_score,sum_popularity,avg_score,avg_popularity,ClusterLabel
Luv Ranjan,['tm233843'],1,0.7001299545159194,1.589235205116581,0.7001299545159194,1.589235205116581,1
Nabil Ayouch,['tm211461'],1,0.5795971410006497,1.916922612182061,0.5795971410006497,1.916922612182061,1
John Asher,"['tm199987', 'tm238486']",2,1.103833658219623,2.387844936944869,0.5519168291098117,1.1939224684724346,1
Karl Mueller,['tm244638'],1,0.430929174788824,2.272125885509337,0.430929174788824,2.272125885509337,1
Sam Loh,['tm451222'],1,0.3879142300194931,1.589235205116581,0.3879142300194931,1.589235205116581,1
J. Davis,['tm195870'],1,0.5496426250812216,2.0149030205422647,0.5496426250812216,2.0149030205422647,1
Allan Ungar,['tm221883'],1,0.5443794671864848,2.740840023925201,0.5443794671864848,2.740840023925201,0
Sam Wrench,"['tm239635', 'tm889390']",2,1.3973359324236516,3.7123518102990793,0.6986679662118258,1.8561759051495392,1
Aziz Ansari,"['tm198496', 'tm1150872']",2,1.3069525666016897,3.1514531485507664,0.6534762833008447,1.5757265742753832,1
Isa Campo,['tm245102'],1,0.569070825211176,1.8718021769015916,0.569070825211176,1.8718021769015916,1
Isaki Lacuesta,['tm245102'],1,0.569070825211176,1.8718021769015916,0.569070825211176,1.8718021769015916,1
Phil Joanou,['tm215054'],1,0.5857699805068226,1.8562979903656265,0.5857699805068226,1.8562979903656265,1
Marcus Raboy,"['tm271839', 'tm416105', 'tm299790', 'tm346398', 'tm358813', 'tm358239', 'tm375091', 'tm346867', 'tm319127', 'tm447514', 'tm467299', 'tm854669', 'tm818154', 'tm452578']",14,8.884730344379467,20.448074014924693,0.6346235960271047,1.4605767153517637,2
Jonathan Demme,['tm245297'],1,0.750227420402859,1.4586150226995167,0.750227420402859,1.4586150226995167,1
David Higby,['tm266629'],1,0.6358674463937621,1.1631508098056809,0.6358674463937621,1.1631508098056809,1
Joe Berlinger,"['tm239762', 'tm444017']",2,1.2989603638726446,5.06789740626305,0.6494801819363223,2.533948703131525,0
Harshavardhan Kulkarni,"['tm197503', 'tm1138870']",2,1.32729044834308,3.0022112396517,0.6636452241715399,1.50110561982585,1
Felix van Groeningen,['tm201906'],1,0.6051981806367772,1.7749523509116738,0.6051981806367772,1.7749523509116738,1
Vadim Jean,['tm244758'],1,0.4142300194931774,1.410986973710262,0.4142300194931774,1.410986973710262,1
Xavier Manrique,['tm245722'],1,0.462508122157245,1.6094379124341005,0.462508122157245,1.6094379124341005,1
Namimi Sanjo,['tm282915'],1,0.5908382066276803,2.5877640352277083,0.5908382066276803,2.5877640352277083,0
Matt Chow,['tm139590'],1,0.3675763482781027,1.029619417181158,0.3675763482781027,1.029619417181158,1
Jalil Lespert,['tm242422'],1,0.5628979857050032,2.2082744135228043,0.5628979857050032,2.2082744135228043,1
Mahsun Kırmızıgül,['tm193211'],1,0.7291747888239116,1.9740810260220096,0.7291747888239116,1.9740810260220096,1
Richard Ladkani,['tm270555'],1,0.7687459389213775,1.589235205116581,0.7687459389213775,1.589235205116581,1
Kief Davidson,"['tm270555', 'tm313487', 'tm437159']",3,2.234892787524367,4.533674184283021,0.7449642625081223,1.5112247280943405,1
Miguel Ángel Lamata,['tm236999'],1,0.6736192332683562,2.9391619220655967,0.6736192332683562,2.9391619220655967,0
Rami Hachache,"['tm233023', 'tm857187']",2,1.4073424301494477,3.028683373693677,0.7036712150747239,1.5143416868468385,1
Nagesh Kukunoor,['tm193388'],1,0.7634827810266407,1.3609765531356006,0.7634827810266407,1.3609765531356006,1
Lô Politi,['tm234466'],1,0.5302144249512671,1.410986973710262,0.5302144249512671,1.410986973710262,1
Jean-Claude La Marre,['tm376111'],1,0.451591942820013,1.62924053973028,0.451591942820013,1.62924053973028,1
Justin Krook,['tm239769'],1,0.6306042884990253,1.410986973710262,0.6306042884990253,1.410986973710262,1
Bhavin Wadia,['tm540757'],1,0.640220922677063,0.7419373447293773,0.640220922677063,0.7419373447293773,1
Guilherme Fontes,['tm230524'],1,0.4828460038986355,1.1631508098056809,0.4828460038986355,1.1631508098056809,1
Gary Wang,['tm233157'],1,0.5196881091617934,2.873564639579784,0.5196881091617934,2.873564639579784,0
Soumendra Padhi,['tm245042'],1,0.6712800519818063,0.9162907318741552,0.6712800519818063,0.9162907318741552,1
Chris Sparling,['tm239947'],1,0.3552306692657569,2.1400661634962708,0.3552306692657569,2.1400661634962708,1
Madeleine Gavin,['tm315345'],1,0.7387914230019493,0.7884573603642702,0.7387914230019493,0.7884573603642702,1
Christopher Louie,['tm239774'],1,0.5240415854450942,2.884800712846709,0.5240415854450942,2.884800712846709,0
Mijke de Jong,['tm270982'],1,0.6306042884990253,1.252762968495368,0.6306042884990253,1.252762968495368,1
David Feiss,['tm238829'],1,0.5928525016244315,3.2347491740244907,0.5928525016244315,3.2347491740244907,0
Ali Scher,['tm233196'],1,0.5302144249512671,2.33214389523559,0.5302144249512671,2.33214389523559,1
Jeremy Konner,['tm246056'],1,0.7211825860948669,1.4350845252893227,0.7211825860948669,1.4350845252893227,1
Riki Lindhome,['tm246056'],1,0.7211825860948669,1.4350845252893227,0.7211825860948669,1.4350845252893227,1
Andrea Molaioli,['tm311494'],1,0.5628979857050032,2.509599262378372,0.5628979857050032,2.509599262378372,1
Christopher Murray,['tm244635'],1,0.4970110461338531,1.9740810260220096,0.4970110461338531,1.9740810260220096,1
Linas Phillips,['tm246579'],1,0.5558154645873945,1.4816045409242156,0.5558154645873945,1.4816045409242156,1
Ridha Behi,['tm244868'],1,0.5407407407407407,0.8754687373538999,0.5407407407407407,0.8754687373538999,1
Ali F. Mostafa,['tm245155'],1,0.4485380116959064,1.840549633397487,0.4485380116959064,1.840549633397487,1
Milind Dhaimade,['tm245293'],1,0.7248213125406109,0.9932517730102832,0.7248213125406109,0.9932517730102832,1
Vibeke Idsøe,['tm232832'],1,0.6516569200779727,2.923161580719156,0.6516569200779727,2.923161580719156,0
Jorge Michel Grau,['tm239933'],1,0.5759584145549058,2.2082744135228043,0.5759584145549058,2.2082744135228043,1
Mathieu Auvray,['tm228657'],1,0.6349577647823262,1.2237754316221157,0.6349577647823262,1.2237754316221157,1
Lars Büchel,['tm247644'],1,0.463417803768681,1.4586150226995167,0.463417803768681,1.4586150226995167,1
Ian Edelman,['tm230927'],1,0.5082521117608837,1.824549292051046,0.5082521117608837,1.824549292051046,1
Zhao Tianyu,['tm244577'],1,0.639311241065627,2.174751721484161,0.639311241065627,2.174751721484161,1
Biyi Bandele,['tm227523'],1,0.5304093567251462,1.252762968495368,0.5304093567251462,1.252762968495368,1
Vince Marcello,"['tm230426', 'tm412623', 'tm483997', 'tm921206']",4,2.424496426250812,15.292847760989806,0.606124106562703,3.823211940247452,2
Raúl Campos,"['tm236705', 'tm244079', 'tm295349', 'tm275726', 'tm407318', 'tm371622', 'tm354136', 'tm408257', 'tm426367', 'tm367105', 'tm305227', 'tm370781', 'tm369453', 'tm358188', 'tm414746', 'tm376709', 'tm416134', 'tm320949', 'tm369452', 'tm1124066']",20,11.545614035087718,18.363915230867192,0.577280701754386,0.9181957615433596,2
Jan Suter,"['tm236705', 'tm244079', 'tm295349', 'tm275726', 'tm407318', 'tm371622', 'tm354136', 'tm408257', 'tm426367', 'tm367105', 'tm305227', 'tm370781', 'tm369453', 'tm358188', 'tm414746', 'tm376709', 'tm416134', 'tm320949', 'tm369452']",19,10.977257959714098,16.81635272215118,0.5777504189323209,0.8850711959026937,2
Ozan Açıktan,"['tm244923', 'tm351201', 'tm866782', 'tm1065788']",4,2.5217024041585443,8.775835584458896,0.6304256010396361,2.193958896114724,2
Bobcat Goldthwait,"['tm266622', 'tm353046', 'tm411856']",3,1.9174139051332035,4.529907701487544,0.6391379683777344,1.5099692338291817,1
Prashant Nair,['tm134052'],1,0.5937621832358675,1.1939224684724346,0.5937621832358675,1.1939224684724346,1
Sébastien Betbeder,['tm246543'],1,0.5962962962962963,1.4586150226995167,0.5962962962962963,1.4586150226995167,1
Oz Rodriguez,"['tm272484', 'tm931686']",2,1.2207277452891487,3.9282899778920175,0.6103638726445744,1.9641449889460088,1
Izu Ojukwu,"['tm252609', 'tm1114205']",2,1.058219623131904,5.947643267559132,0.5291098115659519,2.973821633779566,0
Assad Fouladkar,['tm234064'],1,0.5752436647173489,0.8754687373538999,0.5752436647173489,0.8754687373538999,1
Marcel Barrena,['tm240733'],1,0.7387914230019493,2.2082744135228043,0.7387914230019493,2.2082744135228043,1
Anthony Giordano,"['tm267419', 'tm434676']",2,1.395906432748538,2.7936160894318567,0.697953216374269,1.3968080447159283,1
Umesh Ghadge,['tm232930'],1,0.1615334632878492,1.7404661748405046,0.1615334632878492,1.7404661748405046,1
Lea Glob,['tm149212'],1,0.6992202729044834,1.0986122886681098,0.6992202729044834,1.0986122886681098,1
Estela Renner,['tm243931'],1,0.749317738791423,0.7419373447293773,0.749317738791423,0.7419373447293773,1
Florian Schnell,['tm307997'],1,0.4739441195581547,2.873564639579784,0.4739441195581547,2.873564639579784,0
Rodrigo Pelmonto,['tm235227'],1,0.6349577647823262,1.252762968495368,0.6349577647823262,1.252762968495368,1
Kabir Khan,"['tm219699', 'tm473502']",2,1.252501624431449,3.844600329110712,0.6262508122157245,1.922300164555356,1
Andrew Goth,['tm234136'],1,0.3296296296296296,0.9555114450274363,0.3296296296296296,0.9555114450274363,1
Alex Coletti,['tm239764'],1,0.6349577647823262,1.1939224684724346,0.6349577647823262,1.1939224684724346,1
Rocky Soraya,"['tm263743', 'tm371619', 'tm435487', 'tm327951', 'tm451852']",5,2.4198180636777127,11.538026033359706,0.4839636127355425,2.307605206671941,2
Pawan Kumar,['tm246485'],1,0.7019493177387914,1.3862943611198906,0.7019493177387914,1.3862943611198906,1
Johan Brisinger,['tm267017'],1,0.4080571799870045,1.1631508098056809,0.4080571799870045,1.1631508098056809,1
Mir-Jean Bou Chaaya,['tm224255'],1,0.6596491228070176,0.9932517730102832,0.6596491228070176,0.9932517730102832,1
Jorge Hernández Aldana,['tm234292'],1,0.532943469785575,0.832909122935104,0.532943469785575,0.832909122935104,1
Mahmoud Sabbagh,['tm238717'],1,0.6120857699805068,1.1314021114911006,0.6120857699805068,1.1314021114911006,1
Ali Samadi Ahadi,['tm271974'],1,0.5048083170890189,1.2809338454620642,0.5048083170890189,1.2809338454620642,1
Karen J. Lloyd,['tm272012'],1,0.4222222222222221,1.1314021114911006,0.4222222222222221,1.1314021114911006,1
Karan Anshuman,['tm217986'],1,0.4957115009746589,1.6863989535702288,0.4957115009746589,1.6863989535702288,1
Nikon Basu,['tm215911'],1,0.2012995451591942,1.4586150226995167,0.2012995451591942,1.4586150226995167,1
Gary Howsam,['tm233648'],1,0.5770630279402209,1.2237754316221157,0.5770630279402209,1.2237754316221157,1
Robert McCullough Jr.,['tm286268'],1,0.396816114359974,0.9555114450274363,0.396816114359974,0.9555114450274363,1
David Lam,['tm375681'],1,0.495906432748538,1.1631508098056809,0.495906432748538,1.1631508098056809,1
Yudai Yamaguchi,['tm316567'],1,0.6681611435997401,1.252762968495368,0.6681611435997401,1.252762968495368,1
Will Eisenberg,['tm218683'],1,0.6896036387264457,1.252762968495368,0.6896036387264457,1.252762968495368,1
Nuel C. Naval,['tm219739'],1,0.569980506822612,0.9162907318741552,0.569980506822612,0.9162907318741552,1
Benjamin Dickinson,['tm273933'],1,0.5725146198830409,1.0647107369924282,0.5725146198830409,1.0647107369924282,1
S.A. Zaidi,['tm549892'],1,0.331578947368421,1.029619417181158,0.331578947368421,1.029619417181158,1
Niyi Akinmolayan,"['tm317850', 'tm245050', 'tm464947', 'tm1057343', 'tm1147041']",5,2.621637426900585,8.45384436231437,0.524327485380117,1.6907688724628742,2
Charles Uwagbai,['tm494288'],1,0.640220922677063,0.8754687373538999,0.640220922677063,0.8754687373538999,1
Doesjka van Hoogdalem,['tm452046'],1,0.6139051332033789,0.5306282510621704,0.6139051332033789,0.5306282510621704,1
Bill D'Elia,"['tm207734', 'tm325610']",2,1.2111111111111112,2.667228206581955,0.6055555555555556,1.3336141032909774,1
Eduardo Roy Jr.,"['tm244842', 'tm824855']",2,1.4098765432098763,2.262804222982201,0.7049382716049383,1.1314021114911006,1
Tolu Lordtanner,['tm350159'],1,0.4866796621182586,0.5306282510621704,0.4866796621182586,0.5306282510621704,1
Burak Aksak,"['tm226320', 'tm351181']",2,1.1582846003898637,3.2703291064571163,0.5791423001949317,1.635164553228558,1
Theodore Boborol,"['tm279828', 'tm212909', 'tm332500']",3,1.8669265756985056,3.9142605003683375,0.6223088585661686,1.3047535001227792,1
Motonori Sakakibara,"['tm319354', 'tm451078']",2,1.1573749187784277,5.947303651322213,0.5786874593892137,2.9736518256611064,0
Tolga Örnek,['tm311456'],1,0.5953866146848603,1.410986973710262,0.5953866146848603,1.410986973710262,1
Farhan Alam,['tm350374'],1,0.7211825860948669,1.252762968495368,0.7211825860948669,1.252762968495368,1
Dan Krauss,['tm243849'],1,0.6560103963612736,1.6863989535702288,0.6560103963612736,1.6863989535702288,1
Pierre Deschamps,['tm290157'],1,0.6955815464587394,0.832909122935104,0.6955815464587394,0.832909122935104,1
Akashdeep Saigal,['tm246810'],1,0.2477582846003898,1.1631508098056809,0.2477582846003898,1.1631508098056809,1
Kumaran,['tm239078'],1,0.4249512670565302,0.6418538861723948,0.4249512670565302,0.6418538861723948,1
Volker Weicker,['tm282988'],1,0.4975308641975309,0.6931471805599453,0.4975308641975309,0.6931471805599453,1
Basil Khalil,['tm215265'],1,0.5928525016244315,1.1631508098056809,0.5928525016244315,1.1631508098056809,1
Kıvanç Baruönü,"['tm203056', 'tm233463', 'tm446558']",3,1.6569200779727096,4.2336716274432,0.5523066926575698,1.4112238758144,1
Juraj Šajmovič,['tm313374'],1,0.6507472384665367,0.4700036292457356,0.6507472384665367,0.4700036292457356,1
Joyce E. Bernal,"['tm283909', 'tm232855']",2,1.2571799870045484,1.9643112344262048,0.6285899935022742,0.9821556172131024,1
Curtis Graham,['tm235005'],1,0.5538011695906433,0.8754687373538999,0.5538011695906433,0.8754687373538999,1
Jean-Claude Barny,['tm267112'],1,0.4485380116959064,1.5260563034950492,0.4485380116959064,1.5260563034950492,1
Şenol Sönmez,"['tm247767', 'tm461532']",2,0.8453541260558806,2.327277705584417,0.4226770630279403,1.1636388527922086,1
Muharrem Gülmez,['tm198842'],1,0.4705003248862898,0.9932517730102832,0.4705003248862898,0.9932517730102832,1
James Jones,['tm421214'],1,0.6244314489928525,1.029619417181158,0.6244314489928525,1.029619417181158,1
Namcito,['tm247159'],1,0.49317738791423,0.6931471805599453,0.49317738791423,0.6931471805599453,1
Bảo Nhân,['tm247159'],1,0.49317738791423,0.6931471805599453,0.49317738791423,0.6931471805599453,1
Walter Taylaur,"['tm407961', 'tm460198']",2,0.9275503573749188,1.40609698841607,0.4637751786874594,0.7030484942080351,1
Brett Weiner,['tm225416'],1,0.3779077322936972,1.0647107369924282,0.3779077322936972,1.0647107369924282,1
Amy Rice,['tm232090'],1,0.5144249512670566,1.308332819650179,0.5144249512670566,1.308332819650179,1
Kevin Layne,['tm571645'],1,0.6816114359974009,0.6931471805599453,0.6816114359974009,0.6931471805599453,1
Ali Bin Matar,['tm350727'],1,0.3308641975308642,0.8754687373538999,0.3308641975308642,0.8754687373538999,1
Ibrahim Bin Mohamed,"['tm350727', 'tm465864']",2,0.6632228719948019,1.791759469228055,0.3316114359974009,0.8958797346140275,1
Meltem Bozoflu,['tm233121'],1,0.5258609486679662,1.5686159179138452,0.5258609486679662,1.5686159179138452,1
Upi Avianto,"['tm245791', 'tm460149']",2,1.2815464587394412,2.2460147415056517,0.6407732293697206,1.1230073707528256,1
Jason Paul Laxamana,"['tm271333', 'tm474405']",2,1.0267056530214425,2.3997118037247684,0.5133528265107212,1.1998559018623842,1
Dare Olaitan,['tm409220'],1,0.5779727095516569,0.6931471805599453,0.5779727095516569,0.6931471805599453,1
Jörn Donner,['tm1063792'],1,0.640220922677063,2.0541237336955462,0.640220922677063,2.0541237336955462,1
Rikhil Bahadur,['tm234735'],1,0.6304093567251462,0.7884573603642702,0.6304093567251462,0.7884573603642702,1
Debra Granik,['tm312676'],1,0.6772579597141,2.760009940032921,0.6772579597141,2.760009940032921,0
Denis Villeneuve,['tm239091'],1,0.7696556205328136,4.231203744939298,0.7696556205328136,4.231203744939298,0
Andy Muschietti,['tm244208'],1,0.7106562703053931,4.572646994282532,0.7106562703053931,4.572646994282532,0
Taylor Sheridan,['tm244259'],1,0.7458739441195582,3.3214324131932926,0.7458739441195582,3.3214324131932926,0
Boots Riley,['tm310953'],1,0.6649122807017545,2.424802725718295,0.6649122807017545,2.424802725718295,1
Aaron Sorkin,"['tm315344', 'tm840196']",2,1.478492527615335,6.07094555859821,0.7392462638076673,3.035472779299105,0
Christian Gudegast,['tm318206'],1,0.6658219623131905,3.877431560658527,0.6658219623131905,3.877431560658527,0
Dax Shepard,['tm266714'],1,0.5725146198830409,3.580737295494233,0.5725146198830409,3.580737295494233,0
David Bruckner,['tm287684'],1,0.5962962962962963,3.2308043957334744,0.5962962962962963,3.2308043957334744,0
Bong Joon-ho,['tm244174'],1,0.7211825860948669,3.292126286607793,0.7211825860948669,3.292126286607793,0
Scott Mann,['tm288010'],1,0.5539961013645225,2.91235066461494,0.5539961013645225,2.91235066461494,0
Catherine Bainbridge,['tm300280'],1,0.787979207277453,1.029619417181158,0.787979207277453,1.029619417181158,1
Jennifer Kent,['tm244364'],1,0.7106562703053931,3.284663565406204,0.7106562703053931,3.284663565406204,0
Jang Hang-jun,['tm359978'],1,0.7589343729694608,3.5409593240373143,0.7589343729694608,3.5409593240373143,0
Brian A. Miller,"['tm414073', 'tm420656']",2,0.8191682910981157,5.7047819749892845,0.4095841455490578,2.8523909874946423,0
Claire Scanlon,"['tm412550', 'tm885775']",2,1.2893437296946069,5.195287466228493,0.6446718648473034,2.5976437331142463,0
Gilles Paquet-Brenner,['tm299741'],1,0.60682261208577,2.4159137783010487,0.60682261208577,2.4159137783010487,1
Julius Onah,['tm239286'],1,0.5153346328784926,3.095577608523707,0.5153346328784926,3.095577608523707,0
Tommy Wirkola,"['tm272060', 'tm1046026']",2,1.3394411955815464,8.31647382810316,0.6697205977907732,4.15823691405158,0
Alfonso Cuarón,['tm288499'],1,0.7616634178037687,2.617395832834079,0.7616634178037687,2.617395832834079,0
Pascal Laugier,['tm350379'],1,0.6656270305393113,3.563882963939251,0.6656270305393113,3.563882963939251,0
Ana Lily Amirpour,['tm350'],1,0.4810266406757635,2.954910279033736,0.4810266406757635,2.954910279033736,0
Jason Reitman,['tm320570'],1,0.6710851202079272,2.681021528714291,0.6710851202079272,2.681021528714291,0
Daniel Kaufman,['tm320281'],1,0.5450942170240416,1.6486586255873816,0.5450942170240416,1.6486586255873816,1
Victor Levin,['tm414887'],1,0.5514619883040937,3.0007198150650303,0.5514619883040937,3.0007198150650303,0
Susanne Bier,['tm374132'],1,0.6516569200779727,3.8753590210565543,0.6516569200779727,3.8753590210565543,0
Teodora Ana Mihai,['tm371380'],1,0.5363872644574399,3.077312260546414,0.5363872644574399,3.077312260546414,0
Jeffrey Nachmanoff,['tm244197'],1,0.5416504223521768,3.353406717825807,0.5416504223521768,3.353406717825807,0
Daniel Goldhaber,['tm420348'],1,0.5505523066926576,2.580216829592325,0.5505523066926576,2.580216829592325,0
Danishka Esterhazy,['tm435086'],1,0.6093567251461989,4.255612709818223,0.6093567251461989,4.255612709818223,0
Skye Borgman,"['tm414285', 'tm1226954']",2,1.3483430799220273,7.767953851893932,0.6741715399610136,3.883976925946966,0
Noah Baumbach,"['tm244206', 'tm403709']",2,1.4283950617283951,5.942536873484558,0.7141975308641976,2.971268436742279,0
Macon Blair,['tm273294'],1,0.6491228070175439,2.602689685444384,0.6491228070175439,2.602689685444384,0
Charles Stone III,['tm280060'],1,0.5565302144249513,2.379546134130174,0.5565302144249513,2.379546134130174,1
Stuart Hazeldine,['tm226948'],1,0.6585445094217024,4.716711560720999,0.6585445094217024,4.716711560720999,0
Matt Palmer,['tm371900'],1,0.642949967511371,2.379546134130174,0.642949967511371,2.379546134130174,1
Gareth Evans,['tm271951'],1,0.5910331384015595,2.734367509419584,0.5910331384015595,2.734367509419584,0
Susan Johnson,"['tm410435', 'tm219252']",2,1.3762833008447044,6.738152494595957,0.6881416504223522,3.3690762472979787,0
Mamoru Hosoda,['tm362881'],1,0.6921377517868745,3.981549068076757,0.6921377517868745,3.981549068076757,0
Cate Shortland,['tm227940'],1,0.5795971410006497,2.791165107812717,0.5795971410006497,2.791165107812717,0
Bryan Fogel,['tm311815'],1,0.7740090968161144,2.360854001118021,0.7740090968161144,2.360854001118021,1
Sara Colangelo,"['tm362098', 'tm861000']",2,1.3007797270955166,5.562218910334414,0.6503898635477583,2.781109455167207,0
Zak Hilditch,"['tm317542', 'tm449590']",2,1.0130604288499026,5.660561772201637,0.5065302144249513,2.830280886100818,0
Paco Plaza,"['tm313683', 'tm452962']",2,1.2312540610786225,6.488505598703356,0.6156270305393112,3.244252799351678,0
Donald Petrie,['tm414220'],1,0.5908382066276803,2.815408719422709,0.5908382066276803,2.815408719422709,0
Jeremy Saulnier,['tm299677'],1,0.5057179987004549,2.8678989020441064,0.5057179987004549,2.8678989020441064,0
Nikita Vlasov,['tm244325'],1,0.5091617933723197,2.815408719422709,0.5091617933723197,2.815408719422709,0
Richard Shepard,['tm435916'],1,0.5997400909681612,2.617395832834079,0.5997400909681612,2.617395832834079,0
Trevor Nunn,['tm433228'],1,0.6287849252761534,2.667228206581955,0.6287849252761534,2.667228206581955,0
David Ayer,['tm244307'],1,0.5962962962962963,3.6270040503958487,0.5962962962962963,3.6270040503958487,0
Charlie McDowell,"['tm233362', 'tm1083293']",2,1.1072774528914882,6.30364409116015,0.5536387264457441,3.151822045580075,0
Ben Young,['tm310706'],1,0.5549057829759585,3.367295829986474,0.5549057829759585,3.367295829986474,0
Colin Trevorrow,['tm244233'],1,0.677063027940221,2.917770732084279,0.677063027940221,2.917770732084279,0
Jodi Scurfield,['tm422491'],1,0.4350877192982456,2.734367509419584,0.4350877192982456,2.734367509419584,0
David Slade,['tm449070'],1,0.6772579597141,2.91235066461494,0.6772579597141,2.91235066461494,0
Ben Howling,['tm307283'],1,0.60682261208577,2.9496883350525844,0.60682261208577,2.9496883350525844,0
Yolanda Ramke,['tm307283'],1,0.60682261208577,2.9496883350525844,0.60682261208577,2.9496883350525844,0
Dee Rees,"['tm300615', 'tm464351']",2,1.1317738791423002,4.942855971674966,0.5658869395711501,2.471427985837483,1
Chris Smith,"['tm349803', 'tm447788', 'tm1003353']",3,2.114359974009097,7.069149376093095,0.7047866580030323,2.356383125364365,1
Gregory Plotkin,['tm316414'],1,0.5153346328784926,2.797281334830153,0.5153346328784926,2.797281334830153,0
Olaf de Fleur Johannesson,['tm434202'],1,0.4405458089668616,2.2300144001592104,0.4405458089668616,2.2300144001592104,1
Alice Rohrwacher,['tm410742'],1,0.7335282651072126,2.2300144001592104,0.7335282651072126,2.2300144001592104,1
Asghar Farhadi,['tm244229'],1,0.6491228070175439,2.517696472610991,0.6491228070175439,2.517696472610991,1
Paul Greengrass,['tm348993'],1,0.6797920727745289,3.543853682063679,0.6797920727745289,3.543853682063679,0
Darlene Naponse,['tm427308'],1,0.638401559454191,0.832909122935104,0.638401559454191,0.832909122935104,1
Fernando Coimbra,['tm245176'],1,0.6120857699805068,3.3357695763397,0.6120857699805068,3.3357695763397,0
Sarah Adina Smith,['tm240076'],1,0.5901234567901235,2.0541237336955462,0.5901234567901235,2.0541237336955462,1
Ildikó Enyedi,['tm298084'],1,0.7230019493177389,2.1162555148025524,0.7230019493177389,2.1162555148025524,1
Peter Hedges,['tm423436'],1,0.642040285899935,2.602689685444384,0.642040285899935,2.602689685444384,0
Tamara Jenkins,['tm368449'],1,0.6939571150097466,2.19722457733622,0.6939571150097466,2.19722457733622,1
Oriol Paulo,['tm433381'],1,0.7326185834957766,3.0349529867072724,0.7326185834957766,3.0349529867072724,0
Robin Aubert,['tm349278'],1,0.5443794671864848,2.424802725718295,0.5443794671864848,2.424802725718295,1
Julie Cohen,['tm363488'],1,0.750227420402859,2.2300144001592104,0.750227420402859,2.2300144001592104,1
Betsy West,['tm363488'],1,0.750227420402859,2.2300144001592104,0.750227420402859,2.2300144001592104,1
Jim Hosking,['tm315424'],1,0.5443794671864848,1.8082887711792652,0.5443794671864848,1.8082887711792652,1
Garth Davis,['tm310899'],1,0.5768680961663418,4.019980146933238,0.5768680961663418,4.019980146933238,0
Anne Fletcher,['tm417496'],1,0.640220922677063,2.517696472610991,0.640220922677063,2.517696472610991,1
Federico D'Alessandro,['tm352588'],1,0.5654320987654321,2.468099531471619,0.5654320987654321,2.468099531471619,1
Eduardo Casanova,['tm314477'],1,0.605003248862898,2.70805020110221,0.605003248862898,2.70805020110221,0
Miguel Arteta,"['tm368241', 'tm992260']",2,1.0876543209876544,5.994460056087781,0.5438271604938272,2.9972300280438904,0
Richard Trank,['tm503797'],1,0.571799870045484,1.5040773967762742,0.571799870045484,1.5040773967762742,1
Niki Caro,['tm244175'],1,0.7026640675763483,3.186352633162641,0.7026640675763483,3.186352633162641,0
Kyle Newacheck,"['tm321224', 'tm441231']",2,1.0816764132553605,5.887103531783239,0.5408382066276802,2.94355176589162,0
Joel Hopkins,['tm319882'],1,0.5672514619883041,2.424802725718295,0.5672514619883041,2.424802725718295,1
Madeleine Parry,"['tm420274', 'tm885860']",2,1.4844704353476283,3.844814255734696,0.7422352176738142,1.922407127867348,1
Jon Olb,['tm420274'],1,0.8074074074074074,2.1400661634962708,0.8074074074074074,2.1400661634962708,1
David Michôd,"['tm233294', 'tm417392']",2,1.250682261208577,5.876053695596655,0.6253411306042885,2.938026847798328,0
Nattawut Poonpiriya,['tm320255'],1,0.7712800519818064,3.0633909220278057,0.7712800519818064,3.0633909220278057,0
Roland Joffé,['tm374313'],1,0.5663417803768681,1.9740810260220096,0.5663417803768681,1.9740810260220096,1
James Marsh,['tm411311'],1,0.5048083170890189,2.322387720290225,0.5048083170890189,2.322387720290225,1
Lennart Ruff,['tm368040'],1,0.461598440545809,2.9444389791664403,0.461598440545809,2.9444389791664403,0
Alain Desrochers,"['tm324155', 'tm275004']",2,1.1846003898635478,5.686432836321088,0.5923001949317739,2.843216418160544,0
Andy Serkis,['tm244148'],1,0.6244314489928525,3.242592351485517,0.6244314489928525,3.242592351485517,0
David Wain,['tm363248'],1,0.6367771280051981,2.451005098112319,0.6367771280051981,2.451005098112319,1
David M. Rosenthal,['tm420745'],1,0.4686809616634178,2.954910279033736,0.4686809616634178,2.954910279033736,0
Eliza Brownlie,['tm426274'],1,0.5592592592592593,2.424802725718295,0.5592592592592593,2.424802725718295,1
C.J. Wallis,['tm363103'],1,0.6244314489928525,1.667706820558076,0.6244314489928525,1.667706820558076,1
Orson Welles,['tm139885'],1,0.6473034437946719,2.1400661634962708,0.6473034437946719,2.1400661634962708,1
Marti Noxon,['tm244317'],1,0.6797920727745289,3.1441522786722644,0.6797920727745289,3.1441522786722644,0
Jay Baruchel,['tm219259'],1,0.5391163092917479,2.660259537265861,0.5391163092917479,2.660259537265861,0
Jeremiah Zagar,"['tm370232', 'tm1126268']",2,1.402794022092268,8.658489608057259,0.701397011046134,4.3292448040286295,0
Anne Sundberg,['tm431347'],1,0.7387914230019493,1.6094379124341005,0.7387914230019493,1.6094379124341005,1
Ricki Stern,['tm431347'],1,0.7387914230019493,1.6094379124341005,0.7387914230019493,1.6094379124341005,1
Liam O'Donnell,"['tm211554', 'tm935309']",2,0.9478882391163094,6.978167143222502,0.4739441195581547,3.489083571611251,0
Adrián Espinosa,['tm292837'],1,0.6015594541910332,2.5416019934645457,0.6015594541910332,2.5416019934645457,0
