name,movie acted,num_of_movie,sum_score,sum_popularity,avg_score,avg_popularity,ClusterLabel
Rano Karno,"['tm426260', 'tm472231']",2,14.15,0.72,7.074999999999999,0.36,2
Lydia Dean Pilcher,['tm510203'],1,6.699999999999999,0.57,6.699999999999999,0.57,2
Dave Franco,['tm681578'],1,5.65,0.68,5.65,0.68,0
Charlie Kaufman,['tm369594'],1,6.6,0.68,6.6,0.68,2
Sam Hargrave,['tm496322'],1,7.050000000000001,0.76,7.050000000000001,0.76,2
Philippa Ehrlich,['tm863808'],1,8.05,0.66,8.05,0.66,2
James Reed,['tm863808'],1,8.05,0.66,8.05,0.66,2
Aaron Moorhead,['tm827638'],1,6.25,0.63,6.25,0.63,0
Justin Benson,['tm827638'],1,6.25,0.63,6.25,0.63,0
Karen Maine,['tm460124'],1,6.25,0.64,6.25,0.64,0
Galder Gaztelu-Urrutia,['tm824398'],1,7.0,0.75,7.0,0.75,2
Harry Bradbeer,['tm911973'],1,6.949999999999999,0.72,6.949999999999999,0.72,2
Gina Prince-Bythewood,['tm849003'],1,6.9,0.7,6.9,0.7,2
Remi Weekes,['tm845489'],1,6.5,0.66,6.5,0.66,2
André Øvredal,['tm362198'],1,6.35,0.7,6.35,0.7,2
Antonio Campos,['tm368699'],1,7.199999999999999,0.7,7.199999999999999,0.7,2
Pawo Choyning Dorji,['tm828369'],1,7.4,0.52,7.4,0.52,2
Louie Schwartzberg,['tm502532'],1,7.35,0.56,7.35,0.56,2
Adrian Grünberg,['tm414584'],1,6.3,0.75,6.3,0.75,2
David Marmor,['tm817504'],1,5.949999999999999,0.6,5.949999999999999,0.6,0
Karzan Kader,['tm412937'],1,5.0,0.5,5.0,0.5,0
Jessica Swale,['tm943790'],1,7.3,0.56,7.3,0.56,2
Gavin Hood,['tm239927'],1,7.25,0.64,7.25,0.64,2
Kornél Mundruczó,['tm919961'],1,7.05,0.64,7.05,0.64,2
Adam B. Stein,['tm427335'],1,6.75,0.69,6.75,0.69,2
Zach Lipovsky,['tm427335'],1,6.75,0.69,6.75,0.69,2
Brian Kirk,['tm431321'],1,6.65,0.69,6.65,0.69,2
Michael Bay,['tm417553'],1,6.199999999999999,0.76,6.199999999999999,0.76,0
J Blakeson,['tm834851'],1,6.449999999999999,0.72,6.449999999999999,0.72,2
Vince Gilligan,['tm827648'],1,7.1,0.75,7.1,0.75,2
Nahnatchka Khan,"['tm460948', 'tm1165219']",2,13.4,1.14,6.699999999999999,0.5700000000000001,2
James Sweeney,['tm494295'],1,6.85,0.5,6.85,0.5,2
Rod Lurie,['tm916405'],1,6.85,0.66,6.85,0.66,2
Albert Shin,['tm823545'],1,5.4,0.51,5.4,0.51,0
David Dobkin,['tm849004'],1,6.45,0.66,6.45,0.66,2
Frant Gwo,['tm423666'],1,6.15,0.66,6.15,0.66,0
Jim Mickle,['tm448792'],1,6.2,0.67,6.2,0.67,0
Jeff Chan,['tm1121246'],1,6.15,0.65,6.15,0.65,0
Tomasz Mandes,"['tm832345', 'tm1191224']",2,9.3,1.46,4.65,0.73,0
Barbara Bialowas,"['tm832345', 'tm1191224']",2,9.3,1.46,4.65,0.73,0
Grant Sputore,['tm428856'],1,6.7,0.68,6.7,0.68,2
Elise Duran,['tm824331'],1,5.949999999999999,0.6,5.949999999999999,0.6,0
George Clooney,['tm832916'],1,5.699999999999999,0.68,5.699999999999999,0.68,0
Amy Poehler,"['tm458553', 'tm1018427']",2,12.5,1.24,6.25,0.62,2
Justin Baldoni,['tm417416'],1,7.75,0.74,7.75,0.74,2
Jenny Gage,['tm426428'],1,6.2,0.76,6.2,0.76,0
Jennifer Kaytin Robinson,['tm441232'],1,6.25,0.62,6.25,0.62,0
Alex Parkinson,['tm450262'],1,7.7,0.53,7.7,0.53,2
Richard Da Costa,['tm450262'],1,7.7,0.53,7.7,0.53,2
Fernando Meirelles,['tm435520'],1,7.55,0.67,7.55,0.67,2
Ben Wheatley,['tm443615'],1,6.15,0.63,6.15,0.63,0
Emma Tammi,['tm432765'],1,5.55,0.57,5.55,0.57,0
Kitao Sakurai,['tm456436'],1,6.3,0.68,6.3,0.68,2
Alice Wu,['tm470240'],1,7.050000000000001,0.64,7.050000000000001,0.64,2
Craig Brewer,['tm458585'],1,7.1,0.64,7.1,0.64,2
Ryan Murphy,['tm678022'],1,6.050000000000001,0.54,6.050000000000001,0.54,0
Claire McCarthy,['tm361746'],1,6.949999999999999,0.6,6.949999999999999,0.6,2
George C. Wolfe,['tm821143'],1,6.800000000000001,0.64,6.800000000000001,0.64,2
Emil Atageldijev,['tm453862'],1,7.35,0.66,7.35,0.66,2
Alice Waddington,['tm358770'],1,5.65,0.63,5.65,0.63,0
Julia Hart,['tm372066'],1,6.0,0.55,6.0,0.55,0
Luke Sparke,['tm499045'],1,5.85,0.6,5.85,0.6,0
Justin Dec,['tm836438'],1,6.300000000000001,0.57,6.300000000000001,0.57,2
Marc Meyers,['tm433462'],1,5.35,0.57,5.35,0.57,0
Quoc Bao Tran,['tm927718'],1,6.6,0.51,6.6,0.51,2
Louie Psihoyos,['tm325325'],1,7.6,0.6,7.6,0.6,2
Kirsten Johnson,['tm845484'],1,7.4,0.55,7.4,0.55,2
Christopher Alender,['tm943774'],1,6.300000000000001,0.55,6.300000000000001,0.55,2
Alex Siddons,['tm824488'],1,8.25,0.24,8.25,0.24,2
Tetsuo Yajima,['tm878333'],1,6.7,0.61,6.7,0.61,2
Ariel Schulman,['tm893480'],1,6.25,0.69,6.25,0.69,0
Henry Joost,['tm893480'],1,6.25,0.69,6.25,0.69,0
Vincenzo Natali,['tm413660'],1,5.45,0.66,5.45,0.66,0
Cho Il,['tm820190'],1,6.8,0.7,6.8,0.7,2
Antonin Baudry,['tm361998'],1,7.25,0.62,7.25,0.62,2
Kunihiko Yuyama,['tm451078'],1,6.2,0.66,6.2,0.66,0
Gideon Raff,['tm414341'],1,6.75,0.62,6.75,0.62,2
Abhijit Panse,['tm450375'],1,5.3,0.48,5.3,0.48,0
Mary Harron,['tm437221'],1,5.9,0.54,5.9,0.54,0
Nicole Newnham,['tm845496'],1,7.5,0.56,7.5,0.56,2
James Lebrecht,['tm845496'],1,7.5,0.56,7.5,0.56,2
Jonas Åkerlund,['tm449105'],1,6.3,0.7,6.3,0.7,2
John R. Leonetti,['tm418847'],1,5.65,0.68,5.65,0.68,0
Keith Scholey,['tm853783'],1,8.7,0.64,8.7,0.64,2
Jonathan Hughes,['tm853783'],1,8.7,0.64,8.7,0.64,2
Alastair Fothergill,['tm853783'],1,8.7,0.64,8.7,0.64,2
Salvatore Vitiello,['tm469991'],1,7.5,0.62,7.5,0.62,2
Mike Elliott,['tm877681'],1,6.199999999999999,0.58,6.199999999999999,0.58,0
David Oyelowo,['tm927037'],1,5.800000000000001,0.55,5.800000000000001,0.55,0
Vicky Wight,['tm884511'],1,6.55,0.54,6.55,0.54,2
Jonathan Helpert,['tm285317'],1,4.800000000000001,0.66,4.800000000000001,0.66,0
Jeff Baena,['tm845512'],1,5.65,0.53,5.65,0.53,0
Glen Keane,['tm824477'],1,6.8,0.68,6.8,0.68,2
Rebecca Harrell Tickell,['tm927480'],1,8.149999999999999,0.54,8.149999999999999,0.54,2
Joshua Tickell,['tm927480'],1,8.149999999999999,0.54,8.149999999999999,0.54,2
Tom Donahue,"['tm444247', 'tm832684']",2,13.75,0.84,6.875,0.42,2
Chiwetel Ejiofor,['tm449195'],1,7.75,0.67,7.75,0.67,2
Dimitri Logothetis,['tm925486'],1,3.95,0.66,3.95,0.66,0
Jenny Popplewell,['tm934040'],1,7.25,0.62,7.25,0.62,2
Mati Diop,['tm469193'],1,6.7,0.57,6.7,0.57,2
Daria Kasperek,['tm420455'],1,5.6,0.64,5.6,0.64,0
Peter Facinelli,['tm925584'],1,5.85,0.59,5.85,0.59,0
Lance Hool,['tm914535'],1,6.95,0.55,6.95,0.55,2
Richard Phelan,['tm348403'],1,6.85,0.61,6.85,0.61,2
Will Becher,['tm348403'],1,6.85,0.61,6.85,0.61,2
Peter Galison,['tm878842'],1,6.699999999999999,0.5,6.699999999999999,0.5,2
Olivier Assayas,['tm316311'],1,6.0,0.58,6.0,0.58,0
Sergio Pablos,['tm375883'],1,8.2,0.7,8.2,0.7,2
Robert Rodriguez,['tm974366'],1,5.45,0.66,5.45,0.66,0
Brett Haley,"['tm443179', 'tm918853']",2,13.75,1.23,6.875,0.615,2
Taylor Morden,['tm498034'],1,6.65,0.55,6.65,0.55,2
Karim Amer,['tm446609'],1,7.0,0.62,7.0,0.62,2
Park Hoon-jung,['tm810547'],1,6.800000000000001,0.63,6.800000000000001,0.63,2
Chaitanya Tamhane,['tm919864'],1,6.949999999999999,0.48,6.949999999999999,0.48,2
Joe Mantello,['tm827508'],1,6.8,0.6,6.8,0.6,2
Lana Wilson,['tm845415'],1,7.65,0.62,7.65,0.62,2
Radha Blank,['tm822246'],1,7.050000000000001,0.55,7.050000000000001,0.55,2
Helena Coan,['tm948128'],1,7.1,0.5,7.1,0.5,2
Nick Rowland,['tm828069'],1,6.6,0.53,6.6,0.53,2
Travis Stevens,['tm458467'],1,5.0,0.57,5.0,0.57,0
Chanya Button,['tm426638'],1,6.300000000000001,0.53,6.300000000000001,0.53,2
Todd Grimes,['tm852996'],1,7.2,0.36,7.2,0.36,2
Chris Nelson,['tm464557'],1,6.15,0.7,6.15,0.7,0
Dean Craig,['tm554944'],1,5.6,0.6,5.6,0.6,0
Sam Feder,['tm845437'],1,8.2,0.56,8.2,0.56,2
Don Argott,['tm463385'],1,6.35,0.49,6.35,0.49,2
Sheena M. Joyce,['tm463385'],1,6.35,0.49,6.35,0.49,2
Patrice Laliberté,['tm856375'],1,6.1,0.55,6.1,0.55,0
Callie Khouri,['tm822907'],1,6.699999999999999,0.46,6.699999999999999,0.46,2
Trish Sie,['tm918706'],1,6.05,0.57,6.05,0.57,0
Morgan Ingari,['tm910040'],1,4.6,0.45,4.6,0.45,0
Santha Kumar,['tm831061'],1,7.35,0.44,7.35,0.44,2
Mike Binder,"['tm827216', 'tm1228854', 'tm1219831']",3,21.25,1.51,7.083333333333333,0.5033333333333333,2
Jonathan Augustin,['tm475252'],1,6.949999999999999,0.44,6.949999999999999,0.44,2
Barry Avrich,"['tm887450', 'tm823488']",2,14.0,0.94,7.0,0.47,2
Just Philippot,['tm898474'],1,5.55,0.56,5.55,0.56,0
Junichi Sato,['tm852097'],1,7.35,0.64,7.35,0.64,2
Tomotaka Shibayama,['tm852097'],1,7.35,0.64,7.35,0.64,2
Marco Pontecorvo,['tm471878'],1,6.85,0.52,6.85,0.52,2
Ed Perkins,['tm828317'],1,7.55,0.57,7.55,0.57,2
Ricky Staub,['tm918734'],1,6.25,0.56,6.25,0.56,0
María Ripoll,['tm818502'],1,7.35,0.57,7.35,0.57,2
Prentice Penny,['tm490222'],1,6.25,0.55,6.25,0.55,0
William Bindley,['tm467579'],1,6.0,0.55,6.0,0.55,0
Zara Hayes,['tm452826'],1,6.3,0.56,6.3,0.56,2
Bartosz M. Kowalski,"['tm858954', 'tm1102868']",2,8.95,1.29,4.475,0.645,0
Jerry Rothwell,['tm845549'],1,7.35,0.43,7.35,0.43,2
Taichi Ishidate,['tm432022'],1,8.4,0.58,8.4,0.58,2
Yuval Adler,['tm452851'],1,5.7,0.58,5.7,0.58,0
Stefon Bristol,['tm465724'],1,5.4,0.56,5.4,0.56,0
Vicky Jewson,['tm451512'],1,5.75,0.63,5.75,0.63,0
Almudena Carracedo,['tm369389'],1,8.1,0.51,8.1,0.51,2
Robert Bahar,['tm369389'],1,8.1,0.51,8.1,0.51,2
Maïmouna Doucouré,['tm933375'],1,4.35,0.62,4.35,0.62,0
Rebecca Zlotowski,['tm471922'],1,5.6,0.56,5.6,0.56,0
Nzingha Stewart,['tm827501'],1,5.800000000000001,0.64,5.800000000000001,0.64,0
Jarand Herdal,['tm936236'],1,5.35,0.62,5.35,0.62,0
Luke Snellin,['tm120072'],1,5.949999999999999,0.62,5.949999999999999,0.62,0
Cooper Karl,['tm676311'],1,6.25,0.56,6.25,0.56,0
Sam Dunn,['tm493175'],1,7.5,0.47,7.5,0.47,2
Thiagarajan Kumararaja,['tm283581'],1,8.1,0.57,8.1,0.57,2
Nora Fingscheidt,"['tm447439', 'tm1092864']",2,15.05,1.3199999999999998,7.525,0.6599999999999999,2
Gillian Robespierre,['tm835486'],1,5.85,0.45,5.85,0.45,0
Matt Aselton,['tm511940'],1,5.7,0.58,5.7,0.58,0
Fernando Frias,['tm837756'],1,7.5,0.59,7.5,0.59,2
Ayumu Watanabe,['tm460829'],1,6.85,0.55,6.85,0.55,2
Ivan Silvestrini,['tm853396'],1,6.8,0.57,6.8,0.57,2
Michael Fimognari,"['tm459512', 'tm860261']",2,13.45,1.36,6.725,0.68,2
Łukasz Kośmicki,['tm461366'],1,6.2,0.57,6.2,0.57,0
Jamie Babbit,['tm855600'],1,5.15,0.52,5.15,0.52,0
Wash Westmoreland,['tm503508'],1,5.9,0.59,5.9,0.59,0
Michael Winterbottom,['tm425698'],1,5.75,0.54,5.75,0.54,0
Stanley Nelson,"['tm446625', 'tm983466']",2,14.05,1.02,7.025,0.51,2
Ángel Gómez Hernández,['tm918701'],1,6.4,0.57,6.4,0.57,2
Takeru Nakajima,['tm850723'],1,6.5,0.64,6.5,0.64,2
Yoshiyuki Okada,['tm850723'],1,6.5,0.64,6.5,0.64,2
Donick Cary,['tm855483'],1,6.85,0.57,6.85,0.57,2
Mike Diva,['tm475836'],1,6.15,0.5,6.15,0.5,0
Jake Wyatt,['tm524282'],1,7.5,0.55,7.5,0.55,2
Jenny Goldberg,['tm524282'],1,7.5,0.55,7.5,0.55,2
Akhil Paul,['tm857051'],1,6.699999999999999,0.52,6.699999999999999,0.52,2
Anas Khan,['tm857051'],1,6.699999999999999,0.52,6.699999999999999,0.52,2
Kan Eguchi,"['tm451548', 'tm974195']",2,13.35,0.94,6.675,0.47,2
Bruce Leddy,['tm469008'],1,4.8,0.52,4.8,0.52,0
Haruka Fujita,['tm816038'],1,7.8,0.57,7.8,0.57,2
Cédric Jimenez,['tm812916'],1,7.2,0.66,7.2,0.66,2
Shalini Kantayya,['tm845535'],1,7.0,0.48,7.0,0.48,2
Lone Scherfig,['tm447159'],1,6.45,0.53,6.45,0.53,2
Unjoo Moon,['tm938793'],1,6.7,0.53,6.7,0.53,2
Jeremy Degruson,['tm897732'],1,6.449999999999999,0.53,6.449999999999999,0.53,2
Ben Stassen,"['tm897732', 'tm1094217']",2,13.3,1.19,6.65,0.595,2
Darren Lynn Bousman,['tm924991'],1,4.7,0.61,4.7,0.61,0
Billy Corben,['tm430171'],1,6.65,0.48,6.65,0.48,2
Alan Yang,['tm848996'],1,6.75,0.52,6.75,0.52,2
Tyler Perry,"['tm846964', 'tm1158704']",2,12.6,1.22,6.3,0.61,2
Eric Bress,['tm902330'],1,5.75,0.62,5.75,0.62,0
Archie Borders,['tm450478'],1,5.65,0.45,5.65,0.45,0
Michelle Johnston,['tm826563'],1,5.85,0.55,5.85,0.55,0
Nicol Paone,['tm500565'],1,4.5,0.51,4.5,0.51,0
Al Campbell,['tm981451'],1,6.699999999999999,0.63,6.699999999999999,0.63,2
Alice Mathias,['tm981451'],1,6.699999999999999,0.63,6.699999999999999,0.63,2
Isabel Sandoval,['tm822832'],1,6.3,0.42,6.3,0.42,2
Anubhav Sinha,"['tm678851', 'tm1117040']",2,14.1,1.2,7.05,0.6,2
Edoardo Ponti,['tm935895'],1,6.75,0.6,6.75,0.6,2
Jan Komasa,['tm855535'],1,6.7,0.53,6.7,0.53,2
LP,['tm893816'],1,5.65,0.57,5.65,0.57,0
Yu Yang,['tm371882'],1,7.65,0.5,7.65,0.5,2
Nadia Hallgren,"['tm890674', 'tm472961', 'tm1201457']",3,20.4,1.46,6.8,0.4866666666666666,2
Rik Reinholdtsen,['tm447520'],1,6.7,0.45,6.7,0.45,2
Mehmet Ada Öztekin,"['tm812998', 'tm1204317', 'tm958688']",3,21.9,1.8,7.3,0.6,2
Àlex Pastor,['tm857430'],1,6.35,0.59,6.35,0.59,2
David Pastor,['tm857430'],1,6.35,0.59,6.35,0.59,2
Nicholaus Goossen,['tm834664'],1,6.35,0.47,6.35,0.47,2
Shonali Bose,['tm493511'],1,7.65,0.55,7.65,0.55,2
Luis Alfaro,['tm883441'],1,7.45,0.59,7.45,0.59,2
Pablo Lejarreta,['tm883441'],1,7.45,0.59,7.45,0.59,2
Kyohei Ishiguro,"['tm847430', 'tm1102151']",2,12.8,1.08,6.4,0.54,2
Felix Binder,['tm922532'],1,5.550000000000001,0.56,5.550000000000001,0.56,0
Yoon Sung-hyun,['tm453850'],1,6.75,0.56,6.75,0.56,2
Mike Doyle,['tm472195'],1,6.050000000000001,0.46,6.050000000000001,0.46,0
Lior Geller,['tm455059'],1,6.050000000000001,0.56,6.050000000000001,0.56,0
Olivier Megaton,['tm888080'],1,5.2,0.57,5.2,0.57,0
Sue Kim,['tm917036'],1,7.3,0.5,7.3,0.5,2
Adam Bolt,['tm458127'],1,7.45,0.46,7.45,0.46,2
Rachel Mason,['tm470560'],1,7.0,0.53,7.0,0.53,2
Michael Scott,['tm883189'],1,5.85,0.6,5.85,0.6,0
Jose Mari Goenaga,['tm1127695'],1,7.1,0.56,7.1,0.56,2
Sandra Restrepo,['tm469400'],1,7.4,0.48,7.4,0.48,2
Kuang-Hui Liu,['tm670553'],1,7.699999999999999,0.55,7.699999999999999,0.55,2
David Pablos,['tm942240'],1,7.35,0.54,7.35,0.54,2
Gianluca Leuzzi,['tm839411'],1,4.9,0.44,4.9,0.44,0
M.J. Bassett,['tm823355'],1,6.1,0.56,6.1,0.56,0
Peter Sullivan,"['tm814671', 'tm898759']",2,10.75,1.17,5.375,0.585,0
Serge Ou,['tm472411'],1,6.8,0.48,6.8,0.48,2
Kenny Leon,['tm826368'],1,5.949999999999999,0.55,5.949999999999999,0.55,0
Eva Orner,['tm824559'],1,6.550000000000001,0.56,6.550000000000001,0.56,2
Aaron Lieber,['tm376739'],1,7.65,0.41,7.65,0.41,2
Michael Dowse,['tm814644'],1,5.3,0.59,5.3,0.59,0
Conor Allyn,['tm458326'],1,6.75,0.53,6.75,0.53,2
Julien Abraham,['tm449594'],1,6.65,0.48,6.65,0.48,2
Mikhail Lokshin,['tm454824'],1,7.5,0.56,7.5,0.56,2
Elle-Máijá Tailfeathers,['tm453994'],1,7.1,0.44,7.1,0.44,2
Kathleen Hepburn,['tm453994'],1,7.1,0.44,7.1,0.44,2
Sujoy Ghosh,['tm458328'],1,7.6,0.62,7.6,0.62,2
Anissa Bonnefont,['tm838869'],1,6.65,0.48,6.65,0.48,2
Simon Lupton,['tm470836'],1,7.65,0.48,7.65,0.48,2
Christopher Bird,['tm470836'],1,7.65,0.48,7.65,0.48,2
Ashwin Saravanan,['tm495609'],1,6.65,0.52,6.65,0.52,2
Sion Sono,['tm833638'],1,6.4,0.53,6.4,0.53,2
Isabel Coixet,['tm453903'],1,7.0,0.55,7.0,0.55,2
Keoni Waxman,['tm461829'],1,5.1,0.55,5.1,0.55,0
Mark Steven Johnson,['tm868777'],1,6.05,0.6,6.05,0.6,0
Laurent Lafitte,['tm819054'],1,5.85,0.48,5.85,0.48,0
Michael Duggan,['tm915043'],1,5.65,0.56,5.65,0.56,0
Ken Cunningham,['tm827304'],1,6.4,0.44,6.4,0.44,2
Andrew Duncan,['tm827304'],1,6.4,0.44,6.4,0.44,2
Sibusiso Khuzwayo,['tm917846'],1,6.65,0.47,6.65,0.47,2
Beyoncé,['tm467467'],1,7.85,0.56,7.85,0.56,2
Matt Eskandari,['tm917974'],1,4.199999999999999,0.62,4.199999999999999,0.62,0
Kranthi Madhav,['tm848443'],1,5.5,0.47,5.5,0.47,0
Brian Skiba,['tm917822'],1,4.65,0.57,4.65,0.57,0
Gaspar Antillo,['tm889018'],1,6.7,0.55,6.7,0.55,2
Reinhard Klooss,['tm846166'],1,4.800000000000001,0.6,4.800000000000001,0.6,0
Spike Jonze,['tm819107'],1,7.45,0.52,7.45,0.52,2
Francis Whately,['tm847629'],1,7.5,0.45,7.5,0.45,2
Hallvard Bræin,['tm375446'],1,5.25,0.54,5.25,0.54,0
Chris Bolan,['tm881859'],1,7.6,0.55,7.6,0.55,2
Jan Belcl,['tm986700'],1,5.85,0.56,5.85,0.56,0
Sydney Sibilia,['tm674099'],1,7.05,0.61,7.05,0.61,2
Miranda de Pencier,['tm434830'],1,7.5,0.48,7.5,0.48,2
Semi Chellas,['tm475162'],1,5.4,0.48,5.4,0.48,0
Thomas Sieben,"['tm814734', 'tm1087932']",2,9.55,1.1800000000000002,4.775,0.5900000000000001,0
Laura Terruso,['tm916997'],1,6.9,0.6,6.9,0.6,2
Phillip Michael Youmans,['tm465408'],1,5.65,0.42,5.65,0.42,0
Chung Mong-Hong,"['tm826473', 'tm1098514']",2,14.2,1.0,7.1,0.5,2
Rachel Talalay,['tm932595'],1,5.800000000000001,0.6,5.800000000000001,0.6,0
Patricia Font,['tm454156'],1,6.25,0.5,6.25,0.5,0
Shaun Paul Piccinino,"['tm889679', 'tm889629', 'tm960414', 'tm954543', 'tm1111595']",5,29.25,2.56,5.85,0.512,1
Marina Seresesky,['tm502151'],1,5.5,0.48,5.5,0.48,0
Nathan Wiley,['tm927286'],1,7.199999999999999,0.48,7.199999999999999,0.48,2
Sujeeth,['tm319139'],1,5.55,0.58,5.55,0.58,0
Kevin Johnson,['tm461159'],1,6.25,0.55,6.25,0.55,0
Cosmo Segurson,['tm305433'],1,6.7,0.54,6.7,0.54,2
Joe Murray,['tm305433'],1,6.7,0.54,6.7,0.54,2
Neri Parenti,['tm980097'],1,3.05,0.45,3.05,0.45,0
Ángeles Reiné,['tm485801'],1,4.8,0.48,4.8,0.48,0
Matthew Michael Carnahan,['tm978401'],1,6.550000000000001,0.52,6.550000000000001,0.52,2
Lankyboy,['tm836662'],1,6.35,0.52,6.35,0.52,2
Kelly Duane de la Vega,['tm457856'],1,7.050000000000001,0.48,7.050000000000001,0.48,2
Fab 5 Freddy,['tm464435'],1,7.0,0.44,7.0,0.44,2
Teddy Chan,"['tm816992', 'tm1165179']",2,13.35,0.8700000000000001,6.675000000000001,0.435,2
Chakri Toleti,['tm451502'],1,3.4000000000000004,0.42,3.4000000000000004,0.42,0
Amy Segal,['tm884369'],1,8.75,0.45,8.75,0.45,2
Michael Civille,['tm454096'],1,4.949999999999999,0.54,4.949999999999999,0.54,0
Gregory Jacobs,['tm850454'],1,6.65,0.46,6.65,0.46,2
Douglas Attal,['tm814150'],1,6.0,0.65,6.0,0.65,0
David Galán Galindo,['tm864480'],1,6.1,0.55,6.1,0.55,0
Tomer Eshed,['tm518467'],1,6.449999999999999,0.52,6.449999999999999,0.52,2
Trivikram Srinivas,['tm844250'],1,7.05,0.59,7.05,0.59,2
Kanishk Varma,['tm948100'],1,4.95,0.36,4.95,0.36,0
Cindy Chupack,['tm571805'],1,6.15,0.57,6.15,0.57,0
Caroline Suh,['tm931330'],1,7.85,0.56,7.85,0.56,2
Mahmoud Kamel,['tm981863'],1,3.4000000000000004,0.36,3.4000000000000004,0.36,0
Pailin Wedel,['tm932201'],1,7.8,0.46,7.8,0.46,2
Stephanie Turner,['tm1081074'],1,6.75,0.42,6.75,0.42,2
Michael Govier,['tm898169'],1,7.449999999999999,0.52,7.449999999999999,0.52,2
Will McCormack,['tm898169'],1,7.449999999999999,0.52,7.449999999999999,0.52,2
Elissa Down,['tm894619'],1,7.0,0.6,7.0,0.6,2
Olivier Abbou,['tm897170'],1,5.699999999999999,0.53,5.699999999999999,0.53,0
Bruno Garotti,"['tm884581', 'tm452440', 'tm992279', 'tm954297']",4,24.4,2.0500000000000003,6.1000000000000005,0.5125000000000001,1
Pablo Agüero,['tm898262'],1,6.6,0.54,6.6,0.54,2
Luis Javier Henaine,['tm462611'],1,6.35,0.52,6.35,0.52,2
Jeferson De,['tm844513'],1,7.4,0.42,7.4,0.42,2
Alice Filippi,['tm854876'],1,6.55,0.53,6.55,0.53,2
Carles Torras,['tm890660'],1,5.9,0.58,5.9,0.58,0
Ladislas Chollat,['tm421560'],1,6.2,0.48,6.2,0.48,0
Francisco Macri,['tm857397'],1,7.050000000000001,0.48,7.050000000000001,0.48,2
Wagner de Assis,['tm472766'],1,6.4,0.5,6.4,0.5,2
Sitisiri Mongkolsiri,['tm462660'],1,6.35,0.52,6.35,0.52,2
Ulrike Kofler,['tm946604'],1,5.95,0.48,5.95,0.48,0
Jang Jae-hyun,['tm453098'],1,6.4,0.54,6.4,0.54,2
Adrian Bol,['tm886283'],1,5.3,0.53,5.3,0.53,0
Sujata Day,['tm920096'],1,3.25,0.35,3.25,0.35,0
Linda Mendoza,"['tm475501', 'tm812781', 'tm845117', 'tm1219787']",4,25.75,1.77,6.4375,0.4425,1
Joe Robert Cole,['tm880059'],1,6.050000000000001,0.52,6.050000000000001,0.52,0
Steve Bencich,['tm933639'],1,6.199999999999999,0.46,6.199999999999999,0.46,0
Reginald Hudlin,['tm675171'],1,7.1,0.45,7.1,0.45,2
Ron Oliver,['tm455410'],1,5.75,0.46,5.75,0.46,0
Greg Pritikin,['tm450673'],1,5.5,0.55,5.5,0.55,0
Jason Orley,"['tm855827', 'tm1207094']",2,11.95,0.93,5.975,0.4649999999999999,0
Pascal Amanfo,['tm1108868'],1,3.4000000000000004,0.28,3.4000000000000004,0.28,0
Farah Nabulsi,['tm857921'],1,6.8,0.47,6.8,0.47,2
Daniel Sánchez Arévalo,['tm494531'],1,7.25,0.52,7.25,0.52,2
Freddie Waters,['tm912400'],1,6.35,0.45,6.35,0.45,2
Grant Singer,['tm944331'],1,7.3,0.51,7.3,0.51,2
Gil Baroni,['tm823302'],1,6.8,0.42,6.8,0.42,2
Grand Corps Malade,['tm496648'],1,6.75,0.52,6.75,0.52,2
Mehdi Idir,"['tm496648', 'tm1106551']",2,11.9,0.8600000000000001,5.95,0.43,0
Emir Kusturica,['tm430106'],1,7.3,0.48,7.3,0.48,2
Matías Gueilburt,"['tm454861', 'tm943808']",2,14.5,0.74,7.25,0.37,2
Renato De Maria,['tm450698'],1,6.2,0.56,6.2,0.56,0
Niccolò Celaia,['tm895839'],1,5.85,0.53,5.85,0.53,0
Antonio Usbergo,['tm895839'],1,5.85,0.53,5.85,0.53,0
Kate Miles Melville,['tm474548'],1,5.85,0.52,5.85,0.52,0
Deepa Mehta,['tm946718'],1,6.2,0.4,6.2,0.4,0
César Rodrigues,"['tm832903', 'tm890013']",2,11.05,1.08,5.525,0.54,0
Xavier Durringer,['tm450832'],1,4.9,0.52,4.9,0.52,0
Karthik Subbaraj,"['tm450462', 'tm856634']",2,13.3,1.14,6.65,0.5700000000000001,2
Estevan Oriol,['tm882887'],1,7.15,0.5,7.15,0.5,2
Yuki Tanada,['tm847678'],1,5.5,0.48,5.5,0.48,0
James Tovell,['tm945168'],1,7.300000000000001,0.56,7.300000000000001,0.56,2
Tatsushi Ōmori,['tm889200'],1,6.7,0.52,6.7,0.52,2
Jeremiah Jones,['tm466954'],1,3.35,0.55,3.35,0.55,0
Lester Hsi,['tm857805'],1,6.4,0.57,6.4,0.57,2
Denis Do,['tm413558'],1,6.9,0.44,6.9,0.44,2
Koji Morimoto,['tm827168'],1,6.199999999999999,0.48,6.199999999999999,0.48,0
Michael Arias,['tm827168'],1,6.199999999999999,0.48,6.199999999999999,0.48,0
Junpei Mizusaki,['tm827168'],1,6.199999999999999,0.48,6.199999999999999,0.48,0
Masaru Matsumoto,['tm827168'],1,6.199999999999999,0.48,6.199999999999999,0.48,0
Monika Mitchell,"['tm679284', 'tm1141594']",2,10.5,1.3199999999999998,5.25,0.6599999999999999,0
